,cand_nm,contbr_zip,contbr_employer,contbr_occupation,contb_receipt_amt,occ_cat,converted_date,payment_yr
5442,"Warren, Elizabeth ",20015,US DEPARTMENT OF STATE,FOREIGN SERVICE OFFICER,5.0,law,201908,2019
5443,"Warren, Elizabeth ",20002,DSPOLITICAL,DIRECTOR OF ENGINEERING,100.0,leadership,201907,2019
5444,"Warren, Elizabeth ",20002,DSPOLITICAL,DIRECTOR OF ENGINEERING,100.0,leadership,201908,2019
5445,"Warren, Elizabeth ",20002,DSPOLITICAL,DIRECTOR OF ENGINEERING,100.0,leadership,201909,2019
5446,"Warren, Elizabeth ",20015,SELF EMPLOYED,WRITER,50.0,artist/comm,201907,2019
5447,"Warren, Elizabeth ",20015,SELF EMPLOYED,WRITER,31.66,artist/comm,201908,2019
5448,"Warren, Elizabeth ",20015,SELF EMPLOYED,WRITER,50.0,artist/comm,201908,2019
5449,"Warren, Elizabeth ",20015,SELF EMPLOYED,WRITER,50.0,artist/comm,201909,2019
5450,"Warren, Elizabeth ",20015,SELF EMPLOYED,WRITER,100.0,artist/comm,201909,2019
5451,"Warren, Elizabeth ",20007,EMERSON PREP,TEACHER,50.0,education,201907,2019
5452,"Warren, Elizabeth ",20007,EMERSON PREP,TEACHER,15.0,education,201907,2019
5453,"Warren, Elizabeth ",20007,EMERSON PREP,TEACHER,15.0,education,201907,2019
5454,"Warren, Elizabeth ",20007,EMERSON PREP,TEACHER,50.0,education,201907,2019
5455,"Warren, Elizabeth ",20007,EMERSON PREP,TEACHER,50.0,education,201907,2019
5456,"Warren, Elizabeth ",20007,EMERSON PREP,TEACHER,15.0,education,201909,2019
5457,"Warren, Elizabeth ",20007,EMERSON PREP,TEACHER,15.0,education,201909,2019
5458,"Warren, Elizabeth ",20007,EMERSON PREP,TEACHER,15.0,education,201909,2019
5459,"Warren, Elizabeth ",20007,EMERSON PREP,TEACHER,15.0,education,201909,2019
5460,"Warren, Elizabeth ",20015,US DEPARTMENT OF STATE,FOREIGN SERVICE OFFICER,10.0,law,201909,2019
5461,"Warren, Elizabeth ",20015,US DEPARTMENT OF STATE,FOREIGN SERVICE OFFICER,35.0,law,201909,2019
5462,"Warren, Elizabeth ",20015,US DEPARTMENT OF STATE,FOREIGN SERVICE OFFICER,5.0,law,201909,2019
5463,"Warren, Elizabeth ",20015,US DEPARTMENT OF STATE,FOREIGN SERVICE OFFICER,25.0,law,201909,2019
5464,"Warren, Elizabeth ",20008,NONE,NOT EMPLOYED,86.02,not employed or unknown,201907,2019
5465,"Warren, Elizabeth ",20009,FEDERAL GOVERNMENT,AUDITOR,50.0,other,201907,2019
5466,"Warren, Elizabeth ",20009,FEDERAL GOVERNMENT,AUDITOR,50.0,other,201908,2019
5467,"Warren, Elizabeth ",20009,FEDERAL GOVERNMENT,AUDITOR,50.0,other,201909,2019
5468,"Warren, Elizabeth ",20009,FEDERAL GOVERNMENT,AUDITOR,34.93,other,201909,2019
5469,"Warren, Elizabeth ",20011,US SENATE,ATTORNEY,70.5,law,201909,2019
5470,"Warren, Elizabeth ",20012,DC YOUTH ORCHESTRA,VIOLIN TEACHER,100.0,education,201908,2019
5471,"Warren, Elizabeth ",20012,DC YOUTH ORCHESTRA,VIOLIN TEACHER,100.0,education,201909,2019
5472,"Warren, Elizabeth ",20011,US SENATE,ATTORNEY,250.0,law,201909,2019
5473,"Warren, Elizabeth ",20003,THE WOLVERINE GROUP,SMALL BUSINESS OWNER,250.0,leadership,201909,2019
5474,"Warren, Elizabeth ",20001,CAPITAL ONE,ASSOCIATE,50.0,other,201907,2019
5475,"Warren, Elizabeth ",20001,CAPITAL ONE,ASSOCIATE,50.0,other,201908,2019
5476,"Warren, Elizabeth ",20001,CAPITAL ONE,ASSOCIATE,50.0,other,201909,2019
5477,"Warren, Elizabeth ",20016,GAO,DATA ANALYST,25.0,business/gov,201907,2019
5478,"Warren, Elizabeth ",20016,GAO,DATA ANALYST,50.0,business/gov,201907,2019
5479,"Warren, Elizabeth ",20016,GAO,DATA ANALYST,50.0,business/gov,201908,2019
5480,"Warren, Elizabeth ",20016,GAO,DATA ANALYST,25.0,business/gov,201908,2019
5481,"Warren, Elizabeth ",20016,GAO,DATA ANALYST,25.0,business/gov,201909,2019
5482,"Warren, Elizabeth ",20001,CFTC,ATTORNEY,250.0,law,201909,2019
5483,"Warren, Elizabeth ",20017,NONE,NOT EMPLOYED,63.03,not employed or unknown,201907,2019
5484,"Warren, Elizabeth ",20017,NONE,NOT EMPLOYED,10.0,not employed or unknown,201907,2019
5485,"Warren, Elizabeth ",20017,NONE,NOT EMPLOYED,10.0,not employed or unknown,201908,2019
5486,"Warren, Elizabeth ",20017,NONE,NOT EMPLOYED,10.0,not employed or unknown,201909,2019
5487,"Warren, Elizabeth ",20008,SELF EMPLOYED,FINANCIAL PLANNER,1000.0,other,201908,2019
5488,"Warren, Elizabeth ",20009,SELF EMPLOYED,EDUCATION CONSULTANT,34.66,business/gov,201907,2019
5489,"Warren, Elizabeth ",20009,SELF EMPLOYED,EDUCATION CONSULTANT,15.0,business/gov,201907,2019
5490,"Warren, Elizabeth ",20009,SELF EMPLOYED,EDUCATION CONSULTANT,10.0,business/gov,201908,2019
5491,"Warren, Elizabeth ",20009,SELF EMPLOYED,EDUCATION CONSULTANT,10.0,business/gov,201908,2019
5492,"Warren, Elizabeth ",20009,SELF EMPLOYED,EDUCATION CONSULTANT,34.93,business/gov,201909,2019
5493,"Warren, Elizabeth ",20009,SELF EMPLOYED,EDUCATION CONSULTANT,34.93,business/gov,201909,2019
5494,"Warren, Elizabeth ",20008,ABT ASSOCIATES INC,ANALYST,150.0,business/gov,201909,2019
5495,"Warren, Elizabeth ",20008,ABT ASSOCIATES INC,ANALYST,34.93,business/gov,201909,2019
5496,"Warren, Elizabeth ",20008,ABT ASSOCIATES INC,ANALYST,100.0,business/gov,201909,2019
5497,"Warren, Elizabeth ",20008,SELF EMPLOYED,PHYSICIAN,50.0,healthcare,201907,2019
5498,"Warren, Elizabeth ",20008,SELF EMPLOYED,PHYSICIAN,50.0,healthcare,201907,2019
5499,"Warren, Elizabeth ",20008,SELF EMPLOYED,PHYSICIAN,50.0,healthcare,201908,2019
5500,"Warren, Elizabeth ",20008,SELF EMPLOYED,PHYSICIAN,50.0,healthcare,201909,2019
5501,"Warren, Elizabeth ",20018,ENGINEER,ENGINEER,33.22,it,201907,2019
5502,"Warren, Elizabeth ",20018,ENGINEER,ENGINEER,15.0,it,201907,2019
5503,"Warren, Elizabeth ",20018,ENGINEER,ENGINEER,25.0,it,201907,2019
5504,"Warren, Elizabeth ",20018,ENGINEER,ENGINEER,25.0,it,201907,2019
5505,"Warren, Elizabeth ",20018,ENGINEER,ENGINEER,3.0,it,201907,2019
5506,"Warren, Elizabeth ",20018,ENGINEER,ENGINEER,34.66,it,201907,2019
5507,"Warren, Elizabeth ",20024,AMERICANS FOR FINANCIAL REFORM,SENIOR POLICY ANALYST,200.0,leadership,201907,2019
5508,"Warren, Elizabeth ",20024,AMERICANS FOR FINANCIAL REFORM,SENIOR POLICY ANALYST,34.93,leadership,201909,2019
5509,"Warren, Elizabeth ",20008,SELF EMPLOYED,CONSULTANT,250.0,business/gov,201907,2019
5510,"Warren, Elizabeth ",20018,ENGINEER,ENGINEER,20.2,it,201907,2019
5511,"Warren, Elizabeth ",20018,ENGINEER,ENGINEER,66.02,it,201908,2019
5512,"Warren, Elizabeth ",20018,ENGINEER,ENGINEER,3.0,it,201909,2019
5513,"Warren, Elizabeth ",20018,ENGINEER,ENGINEER,25.0,it,201909,2019
5514,"Warren, Elizabeth ",20018,ENGINEER,ENGINEER,34.93,it,201909,2019
5515,"Warren, Elizabeth ",20001,TEMPLE SINAI,RABBI,50.0,other,201907,2019
5516,"Warren, Elizabeth ",20001,TEMPLE SINAI,RABBI,50.0,other,201908,2019
5517,"Warren, Elizabeth ",20001,TEMPLE SINAI,RABBI,50.0,other,201909,2019
5518,"Warren, Elizabeth ",20003,FELDESMAN TUCKER LEIFER FIDELL LLP,ATTORNEY,50.0,law,201907,2019
5519,"Warren, Elizabeth ",20003,FELDESMAN TUCKER LEIFER FIDELL LLP,ATTORNEY,100.0,law,201907,2019
5520,"Warren, Elizabeth ",20003,FELDESMAN TUCKER LEIFER FIDELL LLP,ATTORNEY,70.01,law,201909,2019
5521,"Warren, Elizabeth ",20003,FELDESMAN TUCKER LEIFER FIDELL LLP,ATTORNEY,100.0,law,201909,2019
5522,"Warren, Elizabeth ",20008,HARVARD LAW SCHOOL,ATTORNEY,25.0,law,201907,2019
5523,"Warren, Elizabeth ",20008,HARVARD LAW SCHOOL,ATTORNEY,25.0,law,201908,2019
5524,"Warren, Elizabeth ",20008,HARVARD LAW SCHOOL,ATTORNEY,103.0,law,201908,2019
5525,"Warren, Elizabeth ",20008,HARVARD LAW SCHOOL,ATTORNEY,51.5,law,201909,2019
5526,"Warren, Elizabeth ",20008,HARVARD LAW SCHOOL,ATTORNEY,25.0,law,201909,2019
5527,"Warren, Elizabeth ",20008,HARVARD LAW SCHOOL,ATTORNEY,50.0,law,201909,2019
5528,"Warren, Elizabeth ",20017,US HOUSE,LEGISLATIVE ASSISTANT,10.3,other,201907,2019
5529,"Warren, Elizabeth ",20017,US HOUSE,LEGISLATIVE ASSISTANT,10.3,other,201908,2019
5530,"Warren, Elizabeth ",20017,US HOUSE,LEGISLATIVE ASSISTANT,19.93,other,201909,2019
5531,"Warren, Elizabeth ",20015,SELF EMPLOYED,CONSULTANT,50.0,business/gov,201907,2019
5532,"Warren, Elizabeth ",20015,SELF EMPLOYED,CONSULTANT,50.0,business/gov,201907,2019
5533,"Warren, Elizabeth ",20015,SELF EMPLOYED,CONSULTANT,50.0,business/gov,201908,2019
5534,"Warren, Elizabeth ",20015,SELF EMPLOYED,CONSULTANT,50.0,business/gov,201909,2019
5535,"Warren, Elizabeth ",20002,OMB,ANALYST,250.0,business/gov,201907,2019
5536,"Warren, Elizabeth ",20009,NACCHO,COMMUNICATIONS SPECIALIST,50.0,artist/comm,201907,2019
5537,"Warren, Elizabeth ",20009,NACCHO,COMMUNICATIONS SPECIALIST,30.0,artist/comm,201907,2019
5538,"Warren, Elizabeth ",20009,NACCHO,COMMUNICATIONS SPECIALIST,25.0,artist/comm,201907,2019
5539,"Warren, Elizabeth ",20009,NACCHO,COMMUNICATIONS SPECIALIST,30.0,artist/comm,201908,2019
5540,"Warren, Elizabeth ",20009,NACCHO,COMMUNICATIONS SPECIALIST,30.0,artist/comm,201909,2019
5541,"Warren, Elizabeth ",20016,MEDTRONIC,ECONOMIST,103.0,science,201907,2019
5542,"Warren, Elizabeth ",20016,MEDTRONIC,ECONOMIST,500.0,science,201908,2019
5543,"Warren, Elizabeth ",20001,PRECISION STRATEGIES,DIGITAL ADVERTISER,10.0,other,201907,2019
5544,"Warren, Elizabeth ",20001,PRECISION STRATEGIES,DIGITAL ADVERTISER,10.0,other,201908,2019
5545,"Warren, Elizabeth ",20001,PRECISION STRATEGIES,DIGITAL ADVERTISER,10.0,other,201909,2019
5546,"Warren, Elizabeth ",20008,CITY OF WASHINGTON DC,PROCUREMENT,200.0,other,201909,2019
5547,"Warren, Elizabeth ",20016,BEVERIDGE & DIAMOND,ATTORNEY,250.0,law,201907,2019
5548,"Warren, Elizabeth ",20016,BEVERIDGE & DIAMOND,ATTORNEY,46.02,law,201908,2019
5549,"Warren, Elizabeth ",20011,SIDWELL FRIENDS SCHOOL,TEACHER,6.0,education,201909,2019
5550,"Warren, Elizabeth ",20011,SIDWELL FRIENDS SCHOOL,TEACHER,25.0,education,201909,2019
5551,"Warren, Elizabeth ",20015,SELF EMPLOYED,POLICY ANALYST,50.0,business/gov,201908,2019
5552,"Warren, Elizabeth ",20015,SELF EMPLOYED,POLICY ANALYST,50.0,business/gov,201908,2019
5553,"Warren, Elizabeth ",20015,SELF EMPLOYED,POLICY ANALYST,50.0,business/gov,201908,2019
5554,"Warren, Elizabeth ",20009,OFFICE OF MANAGEMENT AND BUDGET,LEGISLATIVE ANALYST,25.0,business/gov,201907,2019
5555,"Warren, Elizabeth ",20009,OFFICE OF MANAGEMENT AND BUDGET,LEGISLATIVE ANALYST,69.46,business/gov,201907,2019
5556,"Warren, Elizabeth ",20009,OFFICE OF MANAGEMENT AND BUDGET,LEGISLATIVE ANALYST,25.0,business/gov,201908,2019
5557,"Warren, Elizabeth ",20009,OFFICE OF MANAGEMENT AND BUDGET,LEGISLATIVE ANALYST,25.0,business/gov,201909,2019
5558,"Warren, Elizabeth ",20015,SOMEPLACEHERE MEDIA LLC,VIDEO AND FILM PRODUCTION,30.0,other,201907,2019
5559,"Warren, Elizabeth ",20015,SOMEPLACEHERE MEDIA LLC,VIDEO AND FILM PRODUCTION,30.0,other,201907,2019
5560,"Warren, Elizabeth ",20015,SOMEPLACEHERE MEDIA LLC,VIDEO AND FILM PRODUCTION,100.0,other,201907,2019
5561,"Warren, Elizabeth ",20015,SOMEPLACEHERE MEDIA LLC,VIDEO AND FILM PRODUCTION,25.0,other,201907,2019
5562,"Warren, Elizabeth ",20015,SOMEPLACEHERE MEDIA LLC,VIDEO AND FILM PRODUCTION,25.0,other,201908,2019
5563,"Warren, Elizabeth ",20015,SOMEPLACEHERE MEDIA LLC,VIDEO AND FILM PRODUCTION,10.0,other,201908,2019
5564,"Warren, Elizabeth ",20015,SOMEPLACEHERE MEDIA LLC,VIDEO AND FILM PRODUCTION,10.0,other,201909,2019
5565,"Warren, Elizabeth ",20015,SOMEPLACEHERE MEDIA LLC,VIDEO AND FILM PRODUCTION,10.0,other,201909,2019
5566,"Warren, Elizabeth ",20008,NONE,NOT EMPLOYED,250.0,not employed or unknown,201909,2019
5567,"Warren, Elizabeth ",20012,HUMAN RIGHTS CAMPAIGN,SENIOR VP- FOUNDATION,100.0,leadership,201907,2019
5568,"Warren, Elizabeth ",20012,HUMAN RIGHTS CAMPAIGN,SENIOR VP- FOUNDATION,100.0,leadership,201907,2019
5569,"Warren, Elizabeth ",20009,NONE,NOT EMPLOYED,25.0,not employed or unknown,201907,2019
5570,"Warren, Elizabeth ",20009,NONE,NOT EMPLOYED,10.0,not employed or unknown,201908,2019
5571,"Warren, Elizabeth ",20009,NONE,NOT EMPLOYED,15.0,not employed or unknown,201908,2019
5572,"Warren, Elizabeth ",20009,NONE,NOT EMPLOYED,15.0,not employed or unknown,201909,2019
5573,"Warren, Elizabeth ",20009,NONE,NOT EMPLOYED,10.0,not employed or unknown,201909,2019
5574,"Warren, Elizabeth ",20009,NONE,NOT EMPLOYED,25.0,not employed or unknown,201909,2019
5575,"Warren, Elizabeth ",20009,DEXIS,CHIEF OPERATING OFFICER,250.0,leadership,201909,2019
5576,"Warren, Elizabeth ",20009,NONE,NOT EMPLOYED,250.0,not employed or unknown,201909,2019
5577,"Warren, Elizabeth ",20012,HUMAN RIGHTS CAMPAIGN,SENIOR VP- FOUNDATION,100.0,leadership,201908,2019
5578,"Warren, Elizabeth ",20003,CENTRA TECHNOLOGY INC.,GAME DESIGNER,6.0,artist/comm,201907,2019
5579,"Warren, Elizabeth ",20003,CENTRA TECHNOLOGY INC.,GAME DESIGNER,10.0,artist/comm,201907,2019
5580,"Warren, Elizabeth ",20003,CENTRA TECHNOLOGY INC.,GAME DESIGNER,6.0,artist/comm,201908,2019
5581,"Warren, Elizabeth ",20003,CENTRA TECHNOLOGY INC.,GAME DESIGNER,10.0,artist/comm,201908,2019
5582,"Warren, Elizabeth ",20003,CENTRA TECHNOLOGY INC.,GAME DESIGNER,6.0,artist/comm,201909,2019
5583,"Warren, Elizabeth ",20003,CENTRA TECHNOLOGY INC.,GAME DESIGNER,10.0,artist/comm,201909,2019
5584,"Warren, Elizabeth ",20002,FUGUE,SOFTWARE ENGINEER,25.0,it,201907,2019
5585,"Warren, Elizabeth ",20002,FUGUE,SOFTWARE ENGINEER,25.0,it,201907,2019
5586,"Warren, Elizabeth ",20002,FUGUE,SOFTWARE ENGINEER,25.0,it,201907,2019
5587,"Warren, Elizabeth ",20002,FUGUE,SOFTWARE ENGINEER,28.0,it,201907,2019
5588,"Warren, Elizabeth ",20002,FUGUE,SOFTWARE ENGINEER,25.0,it,201908,2019
5589,"Warren, Elizabeth ",20002,FUGUE,SOFTWARE ENGINEER,25.0,it,201908,2019
5590,"Warren, Elizabeth ",20002,FUGUE,SOFTWARE ENGINEER,25.0,it,201908,2019
5591,"Warren, Elizabeth ",20002,FUGUE,SOFTWARE ENGINEER,25.0,it,201909,2019
5592,"Warren, Elizabeth ",20002,FUGUE,SOFTWARE ENGINEER,25.0,it,201909,2019
5593,"Warren, Elizabeth ",20010,CARR PROPERTIES,CPA,250.0,other,201909,2019
5594,"Warren, Elizabeth ",20006,NONE,NOT EMPLOYED,50.0,not employed or unknown,201907,2019
5595,"Warren, Elizabeth ",20006,NONE,NOT EMPLOYED,10.0,not employed or unknown,201908,2019
5596,"Warren, Elizabeth ",20006,NONE,NOT EMPLOYED,10.0,not employed or unknown,201909,2019
5597,"Warren, Elizabeth ",20006,NONE,NOT EMPLOYED,100.0,not employed or unknown,201909,2019
5598,"Warren, Elizabeth ",20009,AMERICA ACHIEVES,NON-PROFIT EMPLOYEE,500.0,other,201909,2019
5599,"Warren, Elizabeth ",20009,VENABLE LLP,LAWYER,500.0,law,201909,2019
5600,"Warren, Elizabeth ",20009,US EPA,ANALYST,500.0,business/gov,201908,2019
5601,"Warren, Elizabeth ",20007,THE MESSINA GROUP,LAWYER,100.0,law,201908,2019
5602,"Warren, Elizabeth ",20007,THE MESSINA GROUP,LAWYER,100.0,law,201909,2019
5603,"Warren, Elizabeth ",20001,GEORGETOWN UNIVERSITY,PROFESSOR,100.0,education,201907,2019
5604,"Warren, Elizabeth ",20001,GEORGETOWN UNIVERSITY,PROFESSOR,33.82,education,201908,2019
5605,"Warren, Elizabeth ",20010,SELF EMPLOYED,COMMUNICATIONS CONSULTANT,30.0,artist/comm,201907,2019
5606,"Warren, Elizabeth ",20010,SELF EMPLOYED,COMMUNICATIONS CONSULTANT,30.0,artist/comm,201908,2019
5607,"Warren, Elizabeth ",20010,SELF EMPLOYED,COMMUNICATIONS CONSULTANT,30.0,artist/comm,201909,2019
5608,"Warren, Elizabeth ",20002,PALETTE 22,SERVER,100.0,other,201907,2019
5609,"Warren, Elizabeth ",20002,PALETTE 22,SERVER,3.0,other,201908,2019
5610,"Warren, Elizabeth ",20002,PALETTE 22,SERVER,100.0,other,201908,2019
5611,"Warren, Elizabeth ",20002,PALETTE 22,SERVER,100.0,other,201909,2019
5612,"Warren, Elizabeth ",20003,THE MAYERSON FIRM PLLC,ATTORNEY,50.0,law,201907,2019
5613,"Warren, Elizabeth ",20003,THE MAYERSON FIRM PLLC,ATTORNEY,3.0,law,201909,2019
5614,"Warren, Elizabeth ",20010,FAIRFAX COUNTY PUBLIC SCHOOLS,TEACHER,28.0,education,201907,2019
5615,"Warren, Elizabeth ",20010,FAIRFAX COUNTY PUBLIC SCHOOLS,TEACHER,5.0,education,201907,2019
5616,"Warren, Elizabeth ",20010,FAIRFAX COUNTY PUBLIC SCHOOLS,TEACHER,5.0,education,201907,2019
5617,"Warren, Elizabeth ",20010,FAIRFAX COUNTY PUBLIC SCHOOLS,TEACHER,5.0,education,201907,2019
5618,"Warren, Elizabeth ",20010,FAIRFAX COUNTY PUBLIC SCHOOLS,TEACHER,15.0,education,201908,2019
5619,"Warren, Elizabeth ",20010,FAIRFAX COUNTY PUBLIC SCHOOLS,TEACHER,5.0,education,201909,2019
5620,"Warren, Elizabeth ",20010,FAIRFAX COUNTY PUBLIC SCHOOLS,TEACHER,5.0,education,201909,2019
5621,"Warren, Elizabeth ",20010,FAIRFAX COUNTY PUBLIC SCHOOLS,TEACHER,5.0,education,201909,2019
5622,"Warren, Elizabeth ",20010,FAIRFAX COUNTY PUBLIC SCHOOLS,TEACHER,34.93,education,201909,2019
5623,"Warren, Elizabeth ",20008,INTL UNION OF BRICKLAYERS,NATL REFRACTORY DIRECTOR,15.0,leadership,201907,2019
5624,"Warren, Elizabeth ",20008,INTL UNION OF BRICKLAYERS,NATL REFRACTORY DIRECTOR,100.0,leadership,201908,2019
5625,"Warren, Elizabeth ",20008,INTL UNION OF BRICKLAYERS,NATL REFRACTORY DIRECTOR,25.0,leadership,201909,2019
5626,"Warren, Elizabeth ",20009,THE ELIZABETH GLASER PEDIATRIC AIDS FO,HEALTH WORKER,25.0,other,201907,2019
5627,"Warren, Elizabeth ",20009,THE ELIZABETH GLASER PEDIATRIC AIDS FO,HEALTH WORKER,35.2,other,201908,2019
5628,"Warren, Elizabeth ",20009,THE ELIZABETH GLASER PEDIATRIC AIDS FO,HEALTH WORKER,25.0,other,201908,2019
5629,"Warren, Elizabeth ",20009,THE ELIZABETH GLASER PEDIATRIC AIDS FO,HEALTH WORKER,25.0,other,201909,2019
5630,"Warren, Elizabeth ",20002,FEDERAL GOVERNMENT,ATTORNEY,50.0,law,201907,2019
5631,"Warren, Elizabeth ",20002,FEDERAL GOVERNMENT,ATTORNEY,50.0,law,201907,2019
5632,"Warren, Elizabeth ",20002,NPSG,CONSULTANT,100.0,business/gov,201909,2019
5633,"Warren, Elizabeth ",20001,CENTER FOR A SECURE NUCLEAR FUTURE,THINK TANK STAFF,100.0,other,201909,2019
5634,"Warren, Elizabeth ",20016,MEHRI & SKALET,ATTORNEY,250.0,law,201909,2019
5635,"Warren, Elizabeth ",20010,KENNEDY COMMUNICATIONS,CREATIVE DIRECTOR,69.46,leadership,201907,2019
5636,"Warren, Elizabeth ",20010,KENNEDY COMMUNICATIONS,CREATIVE DIRECTOR,54.02,leadership,201908,2019
5637,"Warren, Elizabeth ",20002,FEDERAL GOVERNMENT,ATTORNEY,50.0,law,201907,2019
5638,"Warren, Elizabeth ",20002,FEDERAL GOVERNMENT,ATTORNEY,50.0,law,201907,2019
5639,"Warren, Elizabeth ",20002,FEDERAL GOVERNMENT,ATTORNEY,50.0,law,201907,2019
5640,"Warren, Elizabeth ",20002,FEDERAL GOVERNMENT,ATTORNEY,15.0,law,201908,2019
5641,"Warren, Elizabeth ",20002,FEDERAL GOVERNMENT,ATTORNEY,15.0,law,201908,2019
5642,"Warren, Elizabeth ",20002,FEDERAL GOVERNMENT,ATTORNEY,50.0,law,201908,2019
5643,"Warren, Elizabeth ",20002,FEDERAL GOVERNMENT,ATTORNEY,50.0,law,201909,2019
5644,"Warren, Elizabeth ",20002,FEDERAL GOVERNMENT,ATTORNEY,10.0,law,201909,2019
5645,"Warren, Elizabeth ",20002,FEDERAL GOVERNMENT,ATTORNEY,50.0,law,201909,2019
5646,"Warren, Elizabeth ",20002,FEDERAL GOVERNMENT,ATTORNEY,50.0,law,201909,2019
5647,"Warren, Elizabeth ",20009,AMERICANS FOR FINANCIAL REFORM,POLICY ANALYST,15.0,business/gov,201909,2019
5648,"Warren, Elizabeth ",20002,US GOVT,ATTORNEY,50.0,law,201907,2019
5649,"Warren, Elizabeth ",20002,US GOVT,ATTORNEY,100.0,law,201908,2019
5650,"Warren, Elizabeth ",20002,HORIZON BUILDERS,CONSTRUCTION SUPERINTENDENT,50.0,other,201907,2019
5651,"Warren, Elizabeth ",20002,HORIZON BUILDERS,CONSTRUCTION SUPERINTENDENT,50.0,other,201908,2019
5652,"Warren, Elizabeth ",20016,CENTER FOR LAW AND SOCIAL POLICY,ADVOCATE,250.0,other,201908,2019
5653,"Warren, Elizabeth ",20016,CENTER FOR LAW AND SOCIAL POLICY,ADVOCATE,100.0,other,201908,2019
5654,"Warren, Elizabeth ",20003,CUTTING EDGE DESIGN,GRAPHIC DESIGNER,50.0,artist/comm,201907,2019
5655,"Warren, Elizabeth ",20002,US GOVT,ATTORNEY,100.0,law,201909,2019
5656,"Warren, Elizabeth ",20002,US GOVT,ATTORNEY,100.0,law,201909,2019
5657,"Warren, Elizabeth ",20002,HORIZON BUILDERS,CONSTRUCTION SUPERINTENDENT,50.0,other,201909,2019
5658,"Warren, Elizabeth ",20002,HORIZON BUILDERS,CONSTRUCTION SUPERINTENDENT,50.0,other,201909,2019
5659,"Warren, Elizabeth ",20009,URBAN INSTITUTE,SENIOR FELLOW,100.0,leadership,201907,2019
5660,"Warren, Elizabeth ",20009,URBAN INSTITUTE,SENIOR FELLOW,100.0,leadership,201908,2019
5661,"Warren, Elizabeth ",20009,URBAN INSTITUTE,SENIOR FELLOW,34.93,leadership,201909,2019
5662,"Warren, Elizabeth ",20009,URBAN INSTITUTE,SENIOR FELLOW,150.0,leadership,201909,2019
5663,"Warren, Elizabeth ",20009,US GOVERNMENT,ATTORNEY,139.92,law,201907,2019
5664,"Warren, Elizabeth ",20009,US GOVERNMENT,ATTORNEY,285.5,law,201908,2019
5665,"Warren, Elizabeth ",20002,NONPROFIT,GRAPHIC DESIGNER,25.0,artist/comm,201907,2019
5666,"Warren, Elizabeth ",20002,NONPROFIT,GRAPHIC DESIGNER,15.0,artist/comm,201909,2019
5667,"Warren, Elizabeth ",20008,NONE,NOT EMPLOYED,250.0,not employed or unknown,201909,2019
5668,"Warren, Elizabeth ",20003,FOX ROTHSCHILD LLP,ATTORNEY,100.0,law,201907,2019
5669,"Warren, Elizabeth ",20002,AMERICAN FEDERATION OF TEACHERS,POLITICAL,50.0,other,201907,2019
5670,"Warren, Elizabeth ",20002,AMERICAN FEDERATION OF TEACHERS,POLITICAL,25.0,other,201908,2019
5671,"Warren, Elizabeth ",20002,AMERICAN FEDERATION OF TEACHERS,POLITICAL,34.66,other,201908,2019
5672,"Warren, Elizabeth ",20008,US TREASURY,ATTORNEY,28.0,law,201907,2019
5673,"Warren, Elizabeth ",20008,US TREASURY,ATTORNEY,50.0,law,201909,2019
5674,"Warren, Elizabeth ",20008,US TREASURY,ATTORNEY,25.0,law,201909,2019
5675,"Warren, Elizabeth ",20010,NSDAR,ADMINISTRATIVE COORDINATOR,18.0,other,201907,2019
5676,"Warren, Elizabeth ",20010,NSDAR,ADMINISTRATIVE COORDINATOR,15.0,other,201907,2019
5677,"Warren, Elizabeth ",20010,NSDAR,ADMINISTRATIVE COORDINATOR,10.0,other,201908,2019
5678,"Warren, Elizabeth ",20010,NSDAR,ADMINISTRATIVE COORDINATOR,15.0,other,201908,2019
5679,"Warren, Elizabeth ",20003,FOX ROTHSCHILD LLP,ATTORNEY,10.0,law,201908,2019
5680,"Warren, Elizabeth ",20003,FOX ROTHSCHILD LLP,ATTORNEY,100.0,law,201909,2019
5681,"Warren, Elizabeth ",20010,NSDAR,ADMINISTRATIVE COORDINATOR,15.0,other,201909,2019
5682,"Warren, Elizabeth ",20010,NSDAR,ADMINISTRATIVE COORDINATOR,10.0,other,201909,2019
5683,"Warren, Elizabeth ",20010,NSDAR,ADMINISTRATIVE COORDINATOR,15.0,other,201909,2019
5684,"Warren, Elizabeth ",20010,NSDAR,ADMINISTRATIVE COORDINATOR,10.0,other,201909,2019
5685,"Warren, Elizabeth ",20010,NSDAR,ADMINISTRATIVE COORDINATOR,15.0,other,201909,2019
5686,"Warren, Elizabeth ",20007,GEORGETOWN UNIVERSITY,RESEARCHER,50.0,science,201907,2019
5687,"Warren, Elizabeth ",20011,BIPARTISAN POLICY CENTER,SENIOR POLICY ANALYST,20.0,leadership,201907,2019
5688,"Warren, Elizabeth ",20011,BIPARTISAN POLICY CENTER,SENIOR POLICY ANALYST,20.0,leadership,201908,2019
5689,"Warren, Elizabeth ",20011,BIPARTISAN POLICY CENTER,SENIOR POLICY ANALYST,20.0,leadership,201909,2019
5690,"Warren, Elizabeth ",20009,MASON ADVISORS,CONSULTANT,92.46,business/gov,201907,2019
5691,"Warren, Elizabeth ",20009,MASON ADVISORS,CONSULTANT,100.0,business/gov,201908,2019
